question_id,question_key,primary_place_id,graph_id,subject_node_id,question,answers_json,answer_node_ids_json,acceptable_answers_json,question_entity_ids_json,question_type,answer_type,hop_count,relation_path_json,reasoning_edge_ids_json,evidence_ids_json,source_ids_json,template_id,fact_group_id,generation_method,difficulty,review_status,review_note
HNQ_1H_PLACE_000018_EDGE_000755,HNQ_1H_PLACE_000018_EDGE_000755,PLACE_000018,PLACE_000018,PLACE_000019,Hồ Tây nằm tại thành phố nào?,"[""Thành phố Hà Nội""]","[""ADMIN_000002""]","[[""Thành phố Hà Nội"",""Hà Nội""]]","[""PLACE_000019""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000755""]","[""EVD_000320""]","[""SRC_000109""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000018_EDGE_000755,template,easy,approved,
HNQ_1H_PLACE_000018_EDGE_000756,HNQ_1H_PLACE_000018_EDGE_000756,PLACE_000018,PLACE_000018,PLACE_000018,Chùa Trấn Quốc nằm tại thành phố nào?,"[""Thành phố Hà Nội""]","[""ADMIN_000002""]","[[""Thành phố Hà Nội"",""Hà Nội""]]","[""PLACE_000018""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000756""]","[""EVD_000320""]","[""SRC_000109""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000018_EDGE_000756,template,easy,approved,
HNQ_LS_PLACE_000020_PLACE_000020_HAS_ACTIVITY,HNQ_LS_PLACE_000020_PLACE_000020_HAS_ACTIVITY,PLACE_000020,PLACE_000020,PLACE_000020,"Theo dữ liệu HanoiQA, những hoạt động nào được ghi nhận tại Đền Quán Thánh?","[""Thờ Huyền Thiên Trấn Vũ"",""Lễ hội truyền thống Đền Quán Thánh""]","[""ACTIVITY_000021"",""ACTIVITY_000022""]","[[""Thờ Huyền Thiên Trấn Vũ""],[""Lễ hội truyền thống Đền Quán Thánh"",""Hội đền Quán Thánh""]]","[""PLACE_000020""]",list,Activity,1,"[""HAS_ACTIVITY""]","[""EDGE_000795"",""EDGE_000796""]","[""EVD_000336""]","[""SRC_000112""]",T_LS_HAS_ACTIVITY,FACT_HNQ_LS_PLACE_000020_PLACE_000020_HAS_ACTIVITY,template,easy,approved,
HNQ_LS_PLACE_000020_PLACE_000020_HAS_COMPONENT,HNQ_LS_PLACE_000020_PLACE_000020_HAS_COMPONENT,PLACE_000020,PLACE_000020,PLACE_000020,"Theo dữ liệu HanoiQA, Đền Quán Thánh có những hạng mục nào?","[""Tam quan Đền Quán Thánh"",""Sân trước Đền Quán Thánh"",""Tiền tế Đền Quán Thánh"",""Trung tế Đền Quán Thánh"",""Hậu cung Đền Quán Thánh"",""Nghi môn tứ trụ Đền Quán Thánh"",""Tượng Huyền Thiên Trấn Vũ Đền Quán Thánh"",""Bia trùng tu quán Trấn Vũ năm 1857 Đền Quán Thánh"",""Bia quán Chân Vũ năm 1893 Đền Quán Thánh"",""Biển đồng Đề Chân Vũ quán năm 1842 Đền Quán Thánh""]","[""ARCH_000164"",""ARCH_000165"",""ARCH_000166"",""ARCH_000167"",""ARCH_000168"",""ARCH_000169"",""HOBJ_000050"",""HOBJ_000052"",""HOBJ_000053"",""HOBJ_000054""]","[[""Tam quan Đền Quán Thánh""],[""Sân trước Đền Quán Thánh""],[""Tiền tế Đền Quán Thánh""],[""Trung tế Đền Quán Thánh""],[""Hậu cung Đền Quán Thánh""],[""Nghi môn tứ trụ Đền Quán Thánh""],[""Tượng Huyền Thiên Trấn Vũ Đền Quán Thánh""],[""Bia trùng tu quán Trấn Vũ năm 1857 Đền Quán Thánh""],[""Bia quán Chân Vũ năm 1893 Đền Quán Thánh""],[""Biển đồng Đề Chân Vũ quán năm 1842 Đền Quán Thánh""]]","[""PLACE_000020""]",list,Architecture|HeritageObject,1,"[""HAS_COMPONENT""]","[""EDGE_000763"",""EDGE_000764"",""EDGE_000765"",""EDGE_000766"",""EDGE_000767"",""EDGE_000768"",""EDGE_000769"",""EDGE_000771"",""EDGE_000772"",""EDGE_000773""]","[""EVD_000335"",""EVD_000338"",""EVD_000341"",""EVD_000340"",""EVD_000339""]","[""SRC_000112"",""SRC_000113"",""SRC_000114""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000020_PLACE_000020_HAS_COMPONENT,template,easy,approved,
HNQ_RV_PLACE_000020_PLACE_000020_RENOVATED_IN,HNQ_RV_PLACE_000020_PLACE_000020_RENOVATED_IN,PLACE_000020,PLACE_000020,PLACE_000020,Đền Quán Thánh được trùng tu hoặc xây dựng lại vào thời điểm nào?,"[""Năm 1618"",""Năm 1677"",""Năm 1768"",""Năm 1836"",""Năm 1843"",""Năm 1893"",""Năm 1941""]","[""TIME_000074"",""TIME_000075"",""TIME_000076"",""TIME_000077"",""TIME_000078"",""TIME_000079"",""TIME_000080""]","[[""Năm 1618"",""1618""],[""Năm 1677"",""1677""],[""Năm 1768"",""1768""],[""Năm 1836"",""1836""],[""Năm 1843"",""1843""],[""Năm 1893"",""1893""],[""Năm 1941"",""1941""]]","[""PLACE_000020""]",list,Time,1,"[""RENOVATED_IN""]","[""EDGE_000774"",""EDGE_000775"",""EDGE_000776"",""EDGE_000777"",""EDGE_000778"",""EDGE_000779"",""EDGE_000780""]","[""EVD_000334""]","[""SRC_000112""]",T_1H_RENOVATED_IN,FACT_HNQ_RV_PLACE_000020_PLACE_000020_RENOVATED_IN,template,easy,approved,
HNQ_2H_PLACE_000020_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000002,HNQ_2H_PLACE_000020_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000002,PLACE_000020,PLACE_000020,PLACE_000020,Hạng mục nào của Đền Quán Thánh được xây dựng bằng Đá?,"[""Bia trùng tu quán Trấn Vũ năm 1857 Đền Quán Thánh"",""Bia quán Chân Vũ năm 1893 Đền Quán Thánh""]","[""HOBJ_000052"",""HOBJ_000053""]","[[""Bia trùng tu quán Trấn Vũ năm 1857 Đền Quán Thánh""],[""Bia quán Chân Vũ năm 1893 Đền Quán Thánh""]]","[""PLACE_000020"",""MATERIAL_000002""]",multi_hop,HeritageObject,2,"[""HAS_COMPONENT"",""BUILT_WITH""]","[""EDGE_000771"",""EDGE_000793"",""EDGE_000772"",""EDGE_000794""]","[""EVD_000340""]","[""SRC_000113""]",T_2H_COMPONENT_BUILT_WITH,FACT_HNQ_2H_PLACE_000020_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000002,template,medium,approved,
HNQ_2H_PLACE_000020_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000011,HNQ_2H_PLACE_000020_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000011,PLACE_000020,PLACE_000020,PLACE_000020,Hạng mục nào của Đền Quán Thánh được xây dựng bằng Đồng?,"[""Tượng Huyền Thiên Trấn Vũ Đền Quán Thánh"",""Biển đồng Đề Chân Vũ quán năm 1842 Đền Quán Thánh""]","[""HOBJ_000050"",""HOBJ_000054""]","[[""Tượng Huyền Thiên Trấn Vũ Đền Quán Thánh""],[""Biển đồng Đề Chân Vũ quán năm 1842 Đền Quán Thánh""]]","[""PLACE_000020"",""MATERIAL_000011""]",multi_hop,HeritageObject,2,"[""HAS_COMPONENT"",""BUILT_WITH""]","[""EDGE_000769"",""EDGE_000787"",""EDGE_000773"",""EDGE_000792""]","[""EVD_000341"",""EVD_000339""]","[""SRC_000113""]",T_2H_COMPONENT_BUILT_WITH,FACT_HNQ_2H_PLACE_000020_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000011,template,medium,approved,
HNQ_1H_PLACE_000020_EDGE_000758,HNQ_1H_PLACE_000020_EDGE_000758,PLACE_000020,PLACE_000020,PLACE_000020,"Theo nguồn đã lưu, Đền Quán Thánh có địa chỉ nào?","[""Số 194 phố Quán Thánh, phường Ba Đình, Hà Nội""]","[""ADDRESS_000017""]","[[""Số 194 phố Quán Thánh, phường Ba Đình, Hà Nội""]]","[""PLACE_000020""]",single_hop,Address,1,"[""HAS_ADDRESS""]","[""EDGE_000758""]","[""EVD_000332""]","[""SRC_000112""]",T_1H_HAS_ADDRESS,FACT_HNQ_1H_PLACE_000020_EDGE_000758,template,easy,approved,
HNQ_1H_PLACE_000020_EDGE_000759,HNQ_1H_PLACE_000020_EDGE_000759,PLACE_000020,PLACE_000020,PLACE_000020,Đền Quán Thánh nằm tại vị trí nào?,"[""Phố Quán Thánh""]","[""LOCATION_000018""]","[[""Phố Quán Thánh""]]","[""PLACE_000020""]",single_hop,Location,1,"[""LOCATED_IN""]","[""EDGE_000759""]","[""EVD_000332""]","[""SRC_000112""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000020_EDGE_000759,template,easy,approved,
HNQ_1H_PLACE_000020_EDGE_000760,HNQ_1H_PLACE_000020_EDGE_000760,PLACE_000020,PLACE_000020,PLACE_000020,Đền Quán Thánh nằm tại phường nào?,"[""Phường Ba Đình""]","[""ADMIN_000001""]","[[""Phường Ba Đình""]]","[""PLACE_000020""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000760""]","[""EVD_000332""]","[""SRC_000112""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000020_EDGE_000760,template,easy,approved,
HNQ_1H_PLACE_000020_EDGE_000761,HNQ_1H_PLACE_000020_EDGE_000761,PLACE_000020,PLACE_000020,PLACE_000020,Đền Quán Thánh nằm tại thành phố nào?,"[""Thành phố Hà Nội""]","[""ADMIN_000002""]","[[""Thành phố Hà Nội"",""Hà Nội""]]","[""PLACE_000020""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000761""]","[""EVD_000332""]","[""SRC_000112""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000020_EDGE_000761,template,easy,approved,
HNQ_1H_PLACE_000020_EDGE_000781,HNQ_1H_PLACE_000020_EDGE_000781,PLACE_000020,PLACE_000020,PLACE_000020,Đền Quán Thánh được khởi dựng ban đầu vào thời điểm nào?,"[""Thế kỷ XI""]","[""TIME_000081""]","[[""Thế kỷ XI"",""Thế kỷ 11""]]","[""PLACE_000020""]",single_hop,Time,1,"[""BUILT_IN""]","[""EDGE_000781""]","[""EVD_000333""]","[""SRC_000112""]",T_1H_BUILT_IN,FACT_HNQ_1H_PLACE_000020_EDGE_000781,template,easy,approved,
HNQ_1H_PLACE_000020_EDGE_000783,HNQ_1H_PLACE_000020_EDGE_000783,PLACE_000020,PLACE_000020,PLACE_000020,Đền Quán Thánh được công nhận với danh hiệu nào?,"[""Di tích quốc gia đặc biệt""]","[""HSTATUS_000003""]","[[""Di tích quốc gia đặc biệt"",""Di tích Quốc gia đặc biệt""]]","[""PLACE_000020""]",single_hop,HeritageStatus,1,"[""RECOGNIZED_AS""]","[""EDGE_000783""]","[""EVD_000343""]","[""SRC_000115""]",T_1H_RECOGNIZED_AS,FACT_HNQ_1H_PLACE_000020_EDGE_000783,template,easy,approved,
HNQ_1H_PLACE_000020_EDGE_000784,HNQ_1H_PLACE_000020_EDGE_000784,PLACE_000020,PLACE_000020,PLACE_000020,Thời điểm công nhận di tích quốc gia với Đền Quán Thánh là thời điểm nào?,"[""Ngày 18 tháng 1 năm 2022""]","[""TIME_000082""]","[[""Ngày 18 tháng 1 năm 2022"",""18/01/2022"",""2022-01-18""]]","[""PLACE_000020""]",single_hop,Time,1,"[""RECOGNIZED_IN""]","[""EDGE_000784""]","[""EVD_000343""]","[""SRC_000115""]",T_1H_RECOGNIZED_IN,FACT_HNQ_1H_PLACE_000020_EDGE_000784,template,easy,approved,
HNQ_1H_PLACE_000020_EDGE_000785,HNQ_1H_PLACE_000020_EDGE_000785,PLACE_000020,PLACE_000020,HOBJ_000050,Tượng Huyền Thiên Trấn Vũ Đền Quán Thánh được công nhận với danh hiệu nào?,"[""Bảo vật quốc gia""]","[""HSTATUS_000004""]","[[""Bảo vật quốc gia"",""Bảo vật Quốc gia""]]","[""HOBJ_000050""]",single_hop,HeritageStatus,1,"[""RECOGNIZED_AS""]","[""EDGE_000785""]","[""EVD_000344""]","[""SRC_000116""]",T_1H_RECOGNIZED_AS,FACT_HNQ_1H_PLACE_000020_EDGE_000785,template,easy,approved,
HNQ_1H_PLACE_000020_EDGE_000786,HNQ_1H_PLACE_000020_EDGE_000786,PLACE_000020,PLACE_000020,HOBJ_000050,Thời điểm công nhận bảo vật quốc gia với Tượng Huyền Thiên Trấn Vũ Đền Quán Thánh là thời điểm nào?,"[""Ngày 22 tháng 12 năm 2016""]","[""TIME_000083""]","[[""Ngày 22 tháng 12 năm 2016"",""22/12/2016"",""2016-12-22""]]","[""HOBJ_000050""]",single_hop,Time,1,"[""RECOGNIZED_IN""]","[""EDGE_000786""]","[""EVD_000344""]","[""SRC_000116""]",T_1H_RECOGNIZED_IN,FACT_HNQ_1H_PLACE_000020_EDGE_000786,template,easy,approved,
HNQ_LS_PLACE_000021_ARCH_000170_HAS_COMPONENT,HNQ_LS_PLACE_000021_ARCH_000170_HAS_COMPONENT,PLACE_000021,PLACE_000021,ARCH_000170,"Theo dữ liệu HanoiQA, Phủ chính Phủ Tây Hồ có những hạng mục nào?","[""Tiền tế Phủ Tây Hồ"",""Trung tế Phủ Tây Hồ"",""Hậu cung Phủ Tây Hồ"",""Tượng Ngọc Hoàng Phủ Tây Hồ"",""Hoành phi Mẫu nghi thiên hạ Phủ Tây Hồ""]","[""ARCH_000171"",""ARCH_000172"",""ARCH_000173"",""HOBJ_000059"",""HOBJ_000063""]","[[""Tiền tế Phủ Tây Hồ""],[""Trung tế Phủ Tây Hồ""],[""Hậu cung Phủ Tây Hồ""],[""Tượng Ngọc Hoàng Phủ Tây Hồ""],[""Hoành phi Mẫu nghi thiên hạ Phủ Tây Hồ""]]","[""ARCH_000170""]",list,Architecture|HeritageObject,1,"[""HAS_COMPONENT""]","[""EDGE_000805"",""EDGE_000806"",""EDGE_000807"",""EDGE_000837"",""EDGE_000829""]","[""EVD_000347"",""EVD_000352"",""EVD_000357"",""EVD_000354""]","[""SRC_000117"",""SRC_000119"",""SRC_000120""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000021_ARCH_000170_HAS_COMPONENT,template,easy,approved,
HNQ_LS_PLACE_000021_ARCH_000174_BUILT_WITH,HNQ_LS_PLACE_000021_ARCH_000174_BUILT_WITH,PLACE_000021,PLACE_000021,ARCH_000174,Điện Sơn Trang Phủ Tây Hồ được ghi nhận là được xây dựng bằng những vật liệu nào?,"[""Gỗ"",""Bê tông""]","[""MATERIAL_000001"",""MATERIAL_000012""]","[[""Gỗ""],[""Bê tông""]]","[""ARCH_000174""]",list,Material,1,"[""BUILT_WITH""]","[""EDGE_000825"",""EDGE_000824""]","[""EVD_000348""]","[""SRC_000117""]",T_LS_BUILT_WITH,FACT_HNQ_LS_PLACE_000021_ARCH_000174_BUILT_WITH,template,easy,approved,
HNQ_LS_PLACE_000021_PLACE_000021_HAS_ACTIVITY,HNQ_LS_PLACE_000021_PLACE_000021_HAS_ACTIVITY,PLACE_000021,PLACE_000021,PLACE_000021,"Theo dữ liệu HanoiQA, những hoạt động nào được ghi nhận tại Phủ Tây Hồ?","[""Cầu bình an"",""Thờ Mẫu"",""Lễ hội Phủ Tây Hồ""]","[""ACTIVITY_000020"",""ACTIVITY_000023"",""ACTIVITY_000024""]","[[""Cầu bình an""],[""Thờ Mẫu"",""Thực hành tín ngưỡng thờ Mẫu""],[""Lễ hội Phủ Tây Hồ""]]","[""PLACE_000021""]",list,Activity,1,"[""HAS_ACTIVITY""]","[""EDGE_000835"",""EDGE_000827"",""EDGE_000828""]","[""EVD_000353"",""EVD_000351""]","[""SRC_000118"",""SRC_000119""]",T_LS_HAS_ACTIVITY,FACT_HNQ_LS_PLACE_000021_PLACE_000021_HAS_ACTIVITY,template,easy,approved,
HNQ_LS_PLACE_000021_PLACE_000021_HAS_COMPONENT,HNQ_LS_PLACE_000021_PLACE_000021_HAS_COMPONENT,PLACE_000021,PLACE_000021,PLACE_000021,"Theo dữ liệu HanoiQA, Phủ Tây Hồ có những hạng mục nào?","[""Phủ chính Phủ Tây Hồ"",""Điện Sơn Trang Phủ Tây Hồ"",""Tam quan Phủ Tây Hồ"",""Phương đình Phủ Tây Hồ"",""Lầu Cô Phủ Tây Hồ"",""Lầu Cậu Phủ Tây Hồ"",""Nhóm bài vị Phủ Tây Hồ"",""Nhóm bát hương Phủ Tây Hồ"",""Nhóm chuông Phủ Tây Hồ"",""Kiệu bát cống Phủ Tây Hồ"",""Tượng Ngọc Hoàng Phủ Tây Hồ"",""Tượng Nam Tào Phủ Tây Hồ"",""Tượng Bắc Đẩu Phủ Tây Hồ"",""Tượng Mẫu Thượng Ngàn Phủ Tây Hồ""]","[""ARCH_000170"",""ARCH_000174"",""ARCH_000175"",""ARCH_000176"",""ARCH_000177"",""ARCH_000178"",""HOBJ_000055"",""HOBJ_000056"",""HOBJ_000057"",""HOBJ_000058"",""HOBJ_000059"",""HOBJ_000060"",""HOBJ_000061"",""HOBJ_000062""]","[[""Phủ chính Phủ Tây Hồ""],[""Điện Sơn Trang Phủ Tây Hồ""],[""Tam quan Phủ Tây Hồ""],[""Phương đình Phủ Tây Hồ""],[""Lầu Cô Phủ Tây Hồ""],[""Lầu Cậu Phủ Tây Hồ""],[""Nhóm bài vị Phủ Tây Hồ""],[""Nhóm bát hương Phủ Tây Hồ""],[""Nhóm chuông Phủ Tây Hồ""],[""Kiệu bát cống Phủ Tây Hồ""],[""Tượng Ngọc Hoàng Phủ Tây Hồ""],[""Tượng Nam Tào Phủ Tây Hồ""],[""Tượng Bắc Đẩu Phủ Tây Hồ""],[""Tượng Mẫu Thượng Ngàn Phủ Tây Hồ""]]","[""PLACE_000021""]",list,Architecture|HeritageObject,1,"[""HAS_COMPONENT""]","[""EDGE_000804"",""EDGE_000808"",""EDGE_000809"",""EDGE_000810"",""EDGE_000811"",""EDGE_000812"",""EDGE_000813"",""EDGE_000814"",""EDGE_000815"",""EDGE_000816"",""EDGE_000817"",""EDGE_000818"",""EDGE_000819"",""EDGE_000820""]","[""EVD_000347"",""EVD_000352"",""EVD_000349""]","[""SRC_000117"",""SRC_000119""]",T_LS_HAS_COMPONENT,FACT_HNQ_LS_PLACE_000021_PLACE_000021_HAS_COMPONENT,template,easy,approved,
HNQ_RV_PLACE_000021_PLACE_000021_LOCATED_IN,HNQ_RV_PLACE_000021_PLACE_000021_LOCATED_IN,PLACE_000021,PLACE_000021,PLACE_000021,Phủ Tây Hồ nằm trên phố nào?,"[""Phố Đặng Thai Mai""]","[""LOCATION_000019""]","[[""Phố Đặng Thai Mai"",""Đường Đặng Thai Mai""]]","[""PLACE_000021""]",single_hop,Location,1,"[""LOCATED_IN""]","[""EDGE_000799""]","[""EVD_000345""]","[""SRC_000117""]",T_1H_LOCATED_IN,FACT_HNQ_RV_PLACE_000021_PLACE_000021_LOCATED_IN,template,easy,approved,
HNQ_2H_PLACE_000021_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000001,HNQ_2H_PLACE_000021_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000001,PLACE_000021,PLACE_000021,PLACE_000021,Hạng mục nào của Phủ Tây Hồ được xây dựng bằng Gỗ?,"[""Điện Sơn Trang Phủ Tây Hồ""]","[""ARCH_000174""]","[[""Điện Sơn Trang Phủ Tây Hồ""]]","[""PLACE_000021"",""MATERIAL_000001""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""BUILT_WITH""]","[""EDGE_000808"",""EDGE_000825""]","[""EVD_000352"",""EVD_000348""]","[""SRC_000117"",""SRC_000119""]",T_2H_COMPONENT_BUILT_WITH,FACT_HNQ_2H_PLACE_000021_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000001,template,medium,approved,
HNQ_2H_PLACE_000021_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000011,HNQ_2H_PLACE_000021_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000011,PLACE_000021,PLACE_000021,PLACE_000021,Hạng mục nào của Phủ Tây Hồ được xây dựng bằng Đồng?,"[""Nhóm chuông Phủ Tây Hồ""]","[""HOBJ_000057""]","[[""Nhóm chuông Phủ Tây Hồ""]]","[""PLACE_000021"",""MATERIAL_000011""]",multi_hop,HeritageObject,2,"[""HAS_COMPONENT"",""BUILT_WITH""]","[""EDGE_000815"",""EDGE_000834""]","[""EVD_000349"",""EVD_000355""]","[""SRC_000117"",""SRC_000120""]",T_2H_COMPONENT_BUILT_WITH,FACT_HNQ_2H_PLACE_000021_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000011,template,medium,approved,
HNQ_2H_PLACE_000021_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000012,HNQ_2H_PLACE_000021_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000012,PLACE_000021,PLACE_000021,PLACE_000021,Hạng mục nào của Phủ Tây Hồ được xây dựng bằng Bê tông?,"[""Phủ chính Phủ Tây Hồ"",""Điện Sơn Trang Phủ Tây Hồ""]","[""ARCH_000170"",""ARCH_000174""]","[[""Phủ chính Phủ Tây Hồ""],[""Điện Sơn Trang Phủ Tây Hồ""]]","[""PLACE_000021"",""MATERIAL_000012""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""BUILT_WITH""]","[""EDGE_000804"",""EDGE_000831"",""EDGE_000808"",""EDGE_000824""]","[""EVD_000347"",""EVD_000352"",""EVD_000348""]","[""SRC_000117"",""SRC_000119""]",T_2H_COMPONENT_BUILT_WITH,FACT_HNQ_2H_PLACE_000021_T_2H_COMPONENT_BUILT_WITH_MATERIAL_000012,template,medium,approved,
HNQ_2H_PLACE_000021_T_2H_COMPONENT_STYLE_ASTYLE_000010,HNQ_2H_PLACE_000021_T_2H_COMPONENT_STYLE_ASTYLE_000010,PLACE_000021,PLACE_000021,PLACE_000021,Hạng mục nào của Phủ Tây Hồ mang phong cách Bố cục chữ tam?,"[""Phủ chính Phủ Tây Hồ""]","[""ARCH_000170""]","[[""Phủ chính Phủ Tây Hồ""]]","[""PLACE_000021"",""ASTYLE_000010""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""HAS_ARCHITECTURAL_STYLE""]","[""EDGE_000804"",""EDGE_000826""]","[""EVD_000347""]","[""SRC_000117""]",T_2H_COMPONENT_STYLE,FACT_HNQ_2H_PLACE_000021_T_2H_COMPONENT_STYLE_ASTYLE_000010,template,medium,approved,
HNQ_2H_PLACE_000021_T_2H_COMPONENT_USED_FOR_ACTIVITY_000023,HNQ_2H_PLACE_000021_T_2H_COMPONENT_USED_FOR_ACTIVITY_000023,PLACE_000021,PLACE_000021,PLACE_000021,Hạng mục nào của Phủ Tây Hồ từng được sử dụng để Thờ Mẫu?,"[""Phủ chính Phủ Tây Hồ"",""Điện Sơn Trang Phủ Tây Hồ""]","[""ARCH_000170"",""ARCH_000174""]","[[""Phủ chính Phủ Tây Hồ""],[""Điện Sơn Trang Phủ Tây Hồ""]]","[""PLACE_000021"",""ACTIVITY_000023""]",multi_hop,Architecture,2,"[""HAS_COMPONENT"",""USED_FOR""]","[""EDGE_000804"",""EDGE_000832"",""EDGE_000808"",""EDGE_000833""]","[""EVD_000347"",""EVD_000351"",""EVD_000352"",""EVD_000348""]","[""SRC_000117"",""SRC_000118"",""SRC_000119""]",T_2H_COMPONENT_USED_FOR,FACT_HNQ_2H_PLACE_000021_T_2H_COMPONENT_USED_FOR_ACTIVITY_000023,template,medium,approved,
HNQ_1H_PLACE_000021_EDGE_000798,HNQ_1H_PLACE_000021_EDGE_000798,PLACE_000021,PLACE_000021,PLACE_000021,"Theo nguồn đã lưu, Phủ Tây Hồ có địa chỉ nào?","[""Số 71 ngõ 50 Đặng Thai Mai, phường Tây Hồ, Hà Nội""]","[""ADDRESS_000018""]","[[""Số 71 ngõ 50 Đặng Thai Mai, phường Tây Hồ, Hà Nội""]]","[""PLACE_000021""]",single_hop,Address,1,"[""HAS_ADDRESS""]","[""EDGE_000798""]","[""EVD_000345""]","[""SRC_000117""]",T_1H_HAS_ADDRESS,FACT_HNQ_1H_PLACE_000021_EDGE_000798,template,easy,approved,
HNQ_1H_PLACE_000021_EDGE_000800,HNQ_1H_PLACE_000021_EDGE_000800,PLACE_000021,PLACE_000021,PLACE_000021,Phủ Tây Hồ nằm tại phường nào?,"[""Phường Tây Hồ""]","[""ADMIN_000008""]","[[""Phường Tây Hồ""]]","[""PLACE_000021""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000800""]","[""EVD_000345""]","[""SRC_000117""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000021_EDGE_000800,template,easy,approved,
HNQ_1H_PLACE_000021_EDGE_000801,HNQ_1H_PLACE_000021_EDGE_000801,PLACE_000021,PLACE_000021,PLACE_000021,Phủ Tây Hồ nằm tại thành phố nào?,"[""Thành phố Hà Nội""]","[""ADMIN_000002""]","[[""Thành phố Hà Nội"",""Hà Nội""]]","[""PLACE_000021""]",single_hop,AdministrativeArea,1,"[""LOCATED_IN""]","[""EDGE_000801""]","[""EVD_000345""]","[""SRC_000117""]",T_1H_LOCATED_IN,FACT_HNQ_1H_PLACE_000021_EDGE_000801,template,easy,approved,
HNQ_1H_PLACE_000021_EDGE_000821,HNQ_1H_PLACE_000021_EDGE_000821,PLACE_000021,PLACE_000021,PLACE_000021,Phủ Tây Hồ được công nhận với danh hiệu nào?,"[""Di tích nghệ thuật cấp quốc gia""]","[""HSTATUS_000006""]","[[""Di tích nghệ thuật cấp quốc gia""]]","[""PLACE_000021""]",single_hop,HeritageStatus,1,"[""RECOGNIZED_AS""]","[""EDGE_000821""]","[""EVD_000350""]","[""SRC_000117""]",T_1H_RECOGNIZED_AS,FACT_HNQ_1H_PLACE_000021_EDGE_000821,template,easy,approved,
HNQ_1H_PLACE_000021_EDGE_000822,HNQ_1H_PLACE_000021_EDGE_000822,PLACE_000021,PLACE_000021,PLACE_000021,Thời điểm công nhận di tích nghệ thuật cấp quốc gia với Phủ Tây Hồ là thời điểm nào?,"[""Ngày 13 tháng 2 năm 1996""]","[""TIME_000084""]","[[""Ngày 13 tháng 2 năm 1996"",""13/02/1996"",""1996-02-13""]]","[""PLACE_000021""]",single_hop,Time,1,"[""RECOGNIZED_IN""]","[""EDGE_000822""]","[""EVD_000350"",""EVD_000356""]","[""SRC_000117"",""SRC_000120""]",T_1H_RECOGNIZED_IN,FACT_HNQ_1H_PLACE_000021_EDGE_000822,template,easy,approved,
HNQ_1H_PLACE_000021_EDGE_000823,HNQ_1H_PLACE_000021_EDGE_000823,PLACE_000021,PLACE_000021,ARCH_000174,Điện Sơn Trang Phủ Tây Hồ được trùng tu hoặc xây dựng lại vào thời điểm nào?,"[""Năm 2006""]","[""TIME_000085""]","[[""Năm 2006"",""2006""]]","[""ARCH_000174""]",single_hop,Time,1,"[""RENOVATED_IN""]","[""EDGE_000823""]","[""EVD_000348""]","[""SRC_000117""]",T_1H_RENOVATED_IN,FACT_HNQ_1H_PLACE_000021_EDGE_000823,template,easy,approved,
HNQ_1H_PLACE_000021_EDGE_000826,HNQ_1H_PLACE_000021_EDGE_000826,PLACE_000021,PLACE_000021,ARCH_000170,Phủ chính Phủ Tây Hồ mang phong cách kiến trúc nào?,"[""Bố cục chữ tam""]","[""ASTYLE_000010""]","[[""Bố cục chữ tam""]]","[""ARCH_000170""]",single_hop,ArchitecturalStyle,1,"[""HAS_ARCHITECTURAL_STYLE""]","[""EDGE_000826""]","[""EVD_000347""]","[""SRC_000117""]",T_1H_HAS_ARCHITECTURAL_STYLE,FACT_HNQ_1H_PLACE_000021_EDGE_000826,template,easy,approved,
